query_id,source,p_at_10_RAG,r_at_10_RAG,mrr_at_10_RAG,ndcg_at_10_RAG,p_at_10_GraphRAG,r_at_10_GraphRAG,mrr_at_10_GraphRAG,ndcg_at_10_GraphRAG,delta_p_at_10,delta_r_at_10,delta_mrr_at_10,delta_ndcg_at_10,comparacao,p_at_10_Hibrido,r_at_10_Hibrido,mrr_at_10_Hibrido,ndcg_at_10_Hibrido
125,LLM,0.2,0.1666666666666666,1.0,0.6944551652854406,,,,,0.09999999999999998,0.0833333333333334,-0.5,-0.3516230972686075,RAG -> Hibrido,0.3,0.25,0.5,0.3428320680168331
126,LLM,0.4,0.3636363636363636,0.25,0.3169161923094835,,,,,0.0,0.0,0.08333333333333331,0.0464250949500884,RAG -> Hibrido,0.4,0.3636363636363636,0.3333333333333333,0.3633412872595719
127,LLM,0.2,0.1666666666666666,0.1428571428571428,0.0939867511658978,,,,,0.0,0.0,0.19047619047619052,0.042842239413409894,RAG -> Hibrido,0.2,0.1666666666666666,0.3333333333333333,0.1368289905793077
128,LLM,0.5,0.4545454545454545,1.0,0.4380750315915284,,,,,0.0,0.0,0.0,0.06307452745081854,RAG -> Hibrido,0.5,0.4545454545454545,1.0,0.5011495590423469
129,LLM,0.3,0.3,1.0,0.6598044472406182,,,,,0.0,0.0,0.0,0.0,RAG -> Hibrido,0.3,0.3,1.0,0.6598044472406182
130,LLM,0.4,0.4,1.0,0.6832229730609226,,,,,0.0,0.0,0.0,-0.10185637328157815,RAG -> Hibrido,0.4,0.4,1.0,0.5813665997793445
131,LLM,0.3,0.3,1.0,0.5489273541685502,,,,,-0.09999999999999998,-0.09999999999999998,0.0,-0.015298874191770229,RAG -> Hibrido,0.2,0.2,1.0,0.53362847997678
132,LLM,0.2,0.2222222222222222,1.0,0.5925454220768419,,,,,0.0,0.0,0.0,0.0,RAG -> Hibrido,0.2,0.2222222222222222,1.0,0.5925454220768419
133,LLM,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,RAG -> Hibrido,0.0,0.0,0.0,0.0
134,LLM,0.4,0.3333333333333333,0.25,0.2890735375633491,,,,,0.0,0.0,0.75,0.13618779420427474,RAG -> Hibrido,0.4,0.3333333333333333,1.0,0.4252613317676238
135,LLM,0.4,0.3333333333333333,1.0,0.509126868146119,,,,,0.0,0.0,0.0,0.018471323827713437,RAG -> Hibrido,0.4,0.3333333333333333,1.0,0.5275981919738324
136,LLM,0.1,0.0909090909090909,0.2,0.0432248346414597,,,,,0.0,0.0,-0.0888888888888889,-0.0095893755175816,RAG -> Hibrido,0.1,0.0909090909090909,0.1111111111111111,0.0336354591238781
137,LLM,0.2,0.1818181818181818,1.0,0.5006148650802373,,,,,0.0,0.0,0.0,-0.02313623035132406,RAG -> Hibrido,0.2,0.1818181818181818,1.0,0.4774786347289133
138,LLM,0.3,0.25,1.0,0.4035015715464803,,,,,0.0,0.0,0.0,0.06549852177419441,RAG -> Hibrido,0.3,0.25,1.0,0.4690000933206747
139,LLM,0.3,0.3,0.3333333333333333,0.2954575170300125,,,,,0.10000000000000003,0.10000000000000003,0.16666666666666669,0.09629456906444872,RAG -> Hibrido,0.4,0.4,0.5,0.3917520860944612
140,LLM,0.2,0.1666666666666666,1.0,0.5611931608107448,,,,,0.0,0.0,0.0,0.0,RAG -> Hibrido,0.2,0.1666666666666666,1.0,0.5611931608107448
141,LLM,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,RAG -> Hibrido,0.0,0.0,0.0,0.0
142,LLM,0.2,0.3333333333333333,1.0,0.8102420089100565,,,,,0.0,0.0,0.0,0.0,RAG -> Hibrido,0.2,0.3333333333333333,1.0,0.8102420089100565
143,LLM,0.3,0.2727272727272727,1.0,0.5702190054338128,,,,,0.10000000000000003,0.09090909090909088,0.0,0.05664363733840494,RAG -> Hibrido,0.4,0.3636363636363636,1.0,0.6268626427722177
144,LLM,0.2,0.1538461538461538,0.25,0.2039881078747246,,,,,0.0,0.0,-0.0833333333333334,-0.029866944151347413,RAG -> Hibrido,0.2,0.1538461538461538,0.1666666666666666,0.1741211637233772
145,LLM,0.8,0.7272727272727273,1.0,0.8824619776713568,,,,,0.0,0.0,0.0,0.01304378556516117,RAG -> Hibrido,0.8,0.7272727272727273,1.0,0.895505763236518
146,LLM,0.1,0.0833333333333333,0.1111111111111111,0.0512226464723166,,,,,0.0,0.0,-0.0111111111111111,-0.0020359686683198985,RAG -> Hibrido,0.1,0.0833333333333333,0.1,0.0491866778039967
147,LLM,0.1,0.0714285714285714,0.5,0.2684727757367675,,,,,0.0,0.0,0.0,0.0,RAG -> Hibrido,0.1,0.0714285714285714,0.5,0.2684727757367675
148,LLM,0.4,0.3076923076923077,0.3333333333333333,0.3000587366766396,,,,,0.09999999999999998,0.07692307692307687,0.16666666666666669,0.09615336507746508,RAG -> Hibrido,0.5,0.3846153846153846,0.5,0.3962121017541047
149,LLM,0.5,0.4166666666666667,1.0,0.5572490630684727,,,,,0.0,0.0,0.0,0.09232348088853704,RAG -> Hibrido,0.5,0.4166666666666667,1.0,0.6495725439570097
150,LLM,0.5,0.4545454545454545,0.25,0.39599795284692,,,,,0.0,0.0,0.08333333333333331,0.025415382604770054,RAG -> Hibrido,0.5,0.4545454545454545,0.3333333333333333,0.4214133354516901
1,search log,,,,,0.2,0.1333333333333333,1.0,0.2934556883974402,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.2,0.1333333333333333,1.0,0.2934556883974402
2,search log,,,,,0.3,0.4285714285714285,0.5,0.2931973319593919,-0.09999999999999998,-0.1428571428571428,0.5,-0.0716966714132696,GraphRAG -> Hibrido,0.2,0.2857142857142857,1.0,0.2215006605461223
3,search log,,,,,0.2,0.1333333333333333,1.0,0.1782461566938843,-0.1,-0.06666666666666671,0.0,-0.071797786100558,GraphRAG -> Hibrido,0.1,0.0666666666666666,1.0,0.1064483705933263
4,search log,,,,,0.4,0.3076923076923077,1.0,0.4412851793128928,0.0,0.0,0.0,0.01057966165304991,GraphRAG -> Hibrido,0.4,0.3076923076923077,1.0,0.4518648409659427
5,search log,,,,,0.2,0.1538461538461538,1.0,0.3148801306676309,0.0,0.0,0.0,-0.02142444227019069,GraphRAG -> Hibrido,0.2,0.1538461538461538,1.0,0.2934556883974402
6,search log,,,,,0.1,0.0714285714285714,0.5,0.1388624438735545,0.0,0.0,0.5,0.0812293224245256,GraphRAG -> Hibrido,0.1,0.0714285714285714,1.0,0.2200917662980801
7,search log,,,,,0.2,0.1818181818181818,0.2,0.1545743395783982,0.09999999999999998,0.09090909090909091,0.04999999999999999,0.0798321703449017,GraphRAG -> Hibrido,0.3,0.2727272727272727,0.25,0.2344065099232999
8,search log,,,,,0.1,0.0769230769230769,0.1428571428571428,0.0792450363998762,0.0,0.0,-0.017857142857142794,-0.004247959468573606,GraphRAG -> Hibrido,0.1,0.0769230769230769,0.125,0.0749970769313026
9,search log,,,,,0.0,0.0,0.0,0.0,0.1,0.0714285714285714,0.1,0.0687208580504547,GraphRAG -> Hibrido,0.1,0.0714285714285714,0.1,0.0687208580504547
10,search log,,,,,0.3,0.3,1.0,0.4412499594624562,-0.09999999999999998,-0.09999999999999998,0.0,-0.06875374781295601,GraphRAG -> Hibrido,0.2,0.2,1.0,0.3724962116495002
11,search log,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
12,search log,,,,,0.1,0.0714285714285714,0.1428571428571428,0.0792450363998762,0.0,0.0,-0.03174603174603169,-0.007679637508335904,GraphRAG -> Hibrido,0.1,0.0714285714285714,0.1111111111111111,0.0715653988915403
13,search log,,,,,0.1,0.0714285714285714,0.3333333333333333,0.11004588314904,0.0,0.0,0.16666666666666669,0.02881656072451451,GraphRAG -> Hibrido,0.1,0.0714285714285714,0.5,0.1388624438735545
14,search log,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
15,search log,,,,,0.2,0.1666666666666666,0.2,0.149731903846908,-0.1,-0.0833333333333333,-0.05714285714285722,-0.05200927359972399,GraphRAG -> Hibrido,0.1,0.0833333333333333,0.1428571428571428,0.097722630247184
16,search log,,,,,0.2,0.1666666666666666,0.5,0.2135906992046649,0.0,0.0,-0.16666666666666669,-0.0413691365113244,GraphRAG -> Hibrido,0.2,0.1666666666666666,0.3333333333333333,0.1722215626933405
17,search log,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
18,search log,,,,,0.1,0.0769230769230769,1.0,0.2931678907415521,0.1,0.0769230769230769,-0.5,-0.015715373150604894,GraphRAG -> Hibrido,0.2,0.1538461538461538,0.5,0.2774525175909472
19,search log,,,,,0.2,0.1666666666666666,0.3333333333333333,0.1884441521277154,0.0,0.0,0.6666666666666667,0.09526840236931641,GraphRAG -> Hibrido,0.2,0.1666666666666666,1.0,0.2837125544970318
20,search log,,,,,0.3,0.2307692307692307,1.0,0.6534834840914021,0.0,0.0,0.0,0.02761619833440876,GraphRAG -> Hibrido,0.3,0.2307692307692307,1.0,0.6810996824258109
21,search log,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
22,search log,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
23,search log,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
24,search log,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
25,search log,,,,,0.1,0.0714285714285714,0.1428571428571428,0.07336392209936,-0.1,-0.0714285714285714,-0.1428571428571428,-0.07336392209936,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
26,search log,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
27,search log,,,,,0.6,0.5454545454545454,1.0,0.5925846332364243,-0.19999999999999996,-0.18181818181818182,-0.6666666666666667,-0.2604109221474515,GraphRAG -> Hibrido,0.4,0.3636363636363636,0.3333333333333333,0.3321737110889728
28,search log,,,,,0.4,0.3636363636363636,0.5,0.4126171234195185,-0.10000000000000003,-0.09090909090909088,0.0,-0.07875364036413329,GraphRAG -> Hibrido,0.3,0.2727272727272727,0.5,0.3338634830553852
29,search log,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
30,search log,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
31,search log,,,,,0.2,0.1538461538461538,0.25,0.1897644188006705,0.0,0.0,0.08333333333333331,0.03051166586720941,GraphRAG -> Hibrido,0.2,0.1538461538461538,0.3333333333333333,0.2202760846678799
32,search log,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
33,search log,,,,,0.3,0.25,1.0,0.4608514610679894,0.0,0.0,0.0,0.025842253825840378,GraphRAG -> Hibrido,0.3,0.25,1.0,0.4866937148938298
34,search log,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
35,search log,,,,,0.3,0.2727272727272727,1.0,0.3628869103342175,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.3,0.2727272727272727,1.0,0.3628869103342175
36,search log,,,,,0.4,0.4,1.0,0.520678483059474,-0.10000000000000003,-0.10000000000000003,0.0,-0.12789813841261177,GraphRAG -> Hibrido,0.3,0.3,1.0,0.3927803446468622
37,search log,,,,,0.4,0.2666666666666666,1.0,0.5978874945059731,0.0,0.0,0.0,-0.04860255675833258,GraphRAG -> Hibrido,0.4,0.2666666666666666,1.0,0.5492849377476405
38,search log,,,,,0.1,0.0666666666666666,0.2,0.1134128215243988,0.0,0.0,-0.03333333333333341,-0.008984311812958598,GraphRAG -> Hibrido,0.1,0.0666666666666666,0.1666666666666666,0.1044285097114402
39,search log,,,,,0.2,0.1538461538461538,0.5,0.2292391902624815,0.0,0.0,0.5,0.1584900727997525,GraphRAG -> Hibrido,0.2,0.1538461538461538,1.0,0.387729263062234
40,search log,,,,,0.1,0.0833333333333333,0.1428571428571428,0.115772916948491,0.0,0.0,-0.017857142857142794,-0.006206050007650704,GraphRAG -> Hibrido,0.1,0.0833333333333333,0.125,0.1095668669408403
41,search log,,,,,0.1,0.0666666666666666,0.1428571428571428,0.076131668829553,-0.1,-0.0666666666666666,-0.1428571428571428,-0.076131668829553,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
42,search log,,,,,0.2,0.1333333333333333,0.2,0.213565886210738,-0.1,-0.06666666666666671,-0.0888888888888889,-0.11845113463649029,GraphRAG -> Hibrido,0.1,0.0666666666666666,0.1111111111111111,0.0951147515742477
43,search log,,,,,0.8,0.5333333333333333,1.0,0.8107695470087684,0.0,0.0,0.0,-0.00963780815509796,GraphRAG -> Hibrido,0.8,0.5333333333333333,1.0,0.8011317388536704
44,search log,,,,,0.2,0.2,0.1111111111111111,0.0887427444143247,0.0,0.0,0.0555555555555555,0.014746993879574607,GraphRAG -> Hibrido,0.2,0.2,0.1666666666666666,0.1034897382938993
45,search log,,,,,0.2,0.1428571428571428,1.0,0.3589542101716347,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.2,0.1428571428571428,1.0,0.3589542101716347
46,search log,,,,,0.2,0.1428571428571428,0.25,0.174496044105239,0.0,0.0,0.25,0.05096110386644581,GraphRAG -> Hibrido,0.2,0.1428571428571428,0.5,0.2254571479716848
47,search log,,,,,0.3,0.2727272727272727,0.5,0.439041046003353,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.3,0.2727272727272727,0.5,0.439041046003353
48,search log,,,,,0.5,0.4166666666666667,1.0,0.5989230265309271,0.0,0.0,0.0,0.04487968559434785,GraphRAG -> Hibrido,0.5,0.4166666666666667,1.0,0.643802712125275
49,search log,,,,,0.1,0.0666666666666666,0.25,0.0458448178596547,0.0,0.0,0.25,0.021316626366875806,GraphRAG -> Hibrido,0.1,0.0666666666666666,0.5,0.0671614442265305
50,search log,,,,,0.5,0.4545454545454545,0.25,0.3939235523790205,-0.09999999999999998,-0.09090909090909088,0.08333333333333331,-0.0492181680041317,GraphRAG -> Hibrido,0.4,0.3636363636363636,0.3333333333333333,0.3447053843748888
51,expression from LLM question,,,,,0.4,0.3636363636363636,0.25,0.2174293914087968,0.0,0.0,0.0,0.002793853976569005,GraphRAG -> Hibrido,0.4,0.3636363636363636,0.25,0.2202232453853658
52,expression from LLM question,,,,,0.2,0.1538461538461538,0.5,0.2336508082431053,0.0,0.0,0.5,0.08122932242452557,GraphRAG -> Hibrido,0.2,0.1538461538461538,1.0,0.3148801306676309
53,expression from LLM question,,,,,0.5,0.4166666666666667,0.5,0.4205367493336354,-0.09999999999999998,-0.08333333333333337,-0.25,-0.07881540766476486,GraphRAG -> Hibrido,0.4,0.3333333333333333,0.25,0.3417213416688705
54,expression from LLM question,,,,,0.4,0.4,0.5,0.3031861481624935,0.0,0.0,0.0,-0.0126715553829157,GraphRAG -> Hibrido,0.4,0.4,0.5,0.2905145927795778
55,expression from LLM question,,,,,0.1,0.0909090909090909,0.5,0.0930424927116266,0.0,0.0,0.5,0.05442636920992311,GraphRAG -> Hibrido,0.1,0.0909090909090909,1.0,0.1474688619215497
56,expression from LLM question,,,,,0.7,0.6363636363636364,0.5,0.6916885298857512,-0.19999999999999996,-0.18181818181818188,0.5,0.11504921191637929,GraphRAG -> Hibrido,0.5,0.4545454545454545,1.0,0.8067377418021305
57,expression from LLM question,,,,,0.3,0.2307692307692307,1.0,0.627585410874082,-0.09999999999999998,-0.0769230769230769,0.0,0.023101473040069043,GraphRAG -> Hibrido,0.2,0.1538461538461538,1.0,0.6506868839141511
58,expression from LLM question,,,,,0.0,0.0,0.0,0.0,0.1,0.0833333333333333,0.1111111111111111,0.0407634649603919,GraphRAG -> Hibrido,0.1,0.0833333333333333,0.1111111111111111,0.0407634649603919
59,expression from LLM question,,,,,0.2,0.1666666666666666,0.2,0.1315155289360149,0.0,0.0,0.04999999999999999,0.010798289601018196,GraphRAG -> Hibrido,0.2,0.1666666666666666,0.25,0.1423138185370331
60,expression from LLM question,,,,,0.1,0.0833333333333333,0.2,0.0919684943720866,0.0,0.0,-0.0888888888888889,-0.020403095480546293,GraphRAG -> Hibrido,0.1,0.0833333333333333,0.1111111111111111,0.0715653988915403
61,expression from LLM question,,,,,0.3,0.2307692307692307,1.0,0.2771227553683631,0.0,0.0,0.0,0.05661042949801548,GraphRAG -> Hibrido,0.3,0.2307692307692307,1.0,0.3337331848663786
62,expression from LLM question,,,,,0.4,0.3333333333333333,1.0,0.1976191654536486,0.0,0.0,0.0,-0.012441073138126008,GraphRAG -> Hibrido,0.4,0.3333333333333333,1.0,0.1851780923155226
63,expression from LLM question,,,,,0.5,0.3333333333333333,0.3333333333333333,0.4211782870687823,0.0,0.0,0.6666666666666667,0.11648088009062879,GraphRAG -> Hibrido,0.5,0.3333333333333333,1.0,0.5376591671594111
64,expression from LLM question,,,,,0.2,0.1538461538461538,0.5,0.2203074971970289,0.2,0.1538461538461539,0.5,0.16737501140865318,GraphRAG -> Hibrido,0.4,0.3076923076923077,1.0,0.3876825086056821
65,expression from LLM question,,,,,0.2,0.1428571428571428,0.5,0.2468086196975095,0.0,0.0,0.5,0.08206675777889338,GraphRAG -> Hibrido,0.2,0.1428571428571428,1.0,0.3288753774764029
66,expression from LLM question,,,,,0.1,0.1,0.1111111111111111,0.068753747812956,0.0,0.0,0.0555555555555555,0.0126021949978877,GraphRAG -> Hibrido,0.1,0.1,0.1666666666666666,0.0813559428108437
67,expression from LLM question,,,,,0.3,0.3,1.0,0.4537425745411854,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.3,0.3,1.0,0.4537425745411854
68,expression from LLM question,,,,,0.1,0.1666666666666666,1.0,0.7523106976437837,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.1,0.1666666666666666,1.0,0.7523106976437837
69,expression from LLM question,,,,,0.5,0.4166666666666667,1.0,0.6380458409830841,0.0,0.0,0.0,0.0635193101398891,GraphRAG -> Hibrido,0.5,0.4166666666666667,1.0,0.7015651511229732
70,expression from LLM question,,,,,0.2,0.1538461538461538,0.1666666666666666,0.1501096906237997,-0.1,-0.0769230769230769,0.03333333333333341,-0.061754441205310595,GraphRAG -> Hibrido,0.1,0.0769230769230769,0.2,0.0883552494184891
71,expression from LLM question,,,,,0.3,0.2,1.0,0.3208328220561836,0.0,0.0,0.0,0.04389056394605945,GraphRAG -> Hibrido,0.3,0.2,1.0,0.364723386002243
72,expression from LLM question,,,,,0.6,0.5,1.0,0.7036297341167596,0.09999999999999998,0.08333333333333337,0.0,0.1109665702735736,GraphRAG -> Hibrido,0.7,0.5833333333333334,1.0,0.8145963043903331
73,expression from LLM question,,,,,0.4,0.3076923076923077,1.0,0.4627043206664421,-0.10000000000000003,-0.07692307692307701,0.0,-0.07072709813563455,GraphRAG -> Hibrido,0.3,0.2307692307692307,1.0,0.3919772225308076
74,expression from LLM question,,,,,0.5,0.5,1.0,0.6457072009504028,0.0,0.0,0.0,-0.0269346481935806,GraphRAG -> Hibrido,0.5,0.5,1.0,0.6187725527568222
75,expression from LLM question,,,,,0.3,0.25,0.5,0.1874614937946117,0.10000000000000003,0.08333333333333331,-0.16666666666666669,0.1452294368202166,GraphRAG -> Hibrido,0.4,0.3333333333333333,0.3333333333333333,0.3326909306148283
76,expression from LLM question,,,,,0.5,0.4166666666666667,1.0,0.6089321523881239,-0.2,-0.16666666666666669,-0.5,-0.2622781945644641,GraphRAG -> Hibrido,0.3,0.25,0.5,0.3466539578236598
77,expression from LLM question,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
78,expression from LLM question,,,,,0.7,0.5384615384615384,0.5,0.6561878214600948,0.0,0.0,0.5,0.13784201118133266,GraphRAG -> Hibrido,0.7,0.5384615384615384,1.0,0.7940298326414275
79,expression from LLM question,,,,,0.3,0.2307692307692307,1.0,0.6596602960387131,0.0,0.0,0.0,0.04142371184654936,GraphRAG -> Hibrido,0.3,0.2307692307692307,1.0,0.7010840078852625
80,expression from LLM question,,,,,0.4,0.2857142857142857,1.0,0.5520277599098254,0.0,0.0,0.0,0.019654869450604906,GraphRAG -> Hibrido,0.4,0.2857142857142857,1.0,0.5716826293604303
81,expression from LLM question,,,,,0.3,0.2142857142857142,1.0,0.7257248483690127,0.0,0.0,0.0,-0.002734228818754514,GraphRAG -> Hibrido,0.3,0.2142857142857142,1.0,0.7229906195502582
82,expression from LLM question,,,,,0.2,0.2222222222222222,1.0,0.4805501584107421,0.0,0.0,0.0,0.1119952636660998,GraphRAG -> Hibrido,0.2,0.2222222222222222,1.0,0.5925454220768419
83,expression from LLM question,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
84,expression from LLM question,,,,,0.3,0.25,1.0,0.3933871932358602,0.0,0.0,0.0,-0.0361341178387925,GraphRAG -> Hibrido,0.3,0.25,1.0,0.3572530753970677
85,expression from LLM question,,,,,0.1,0.0769230769230769,0.1428571428571428,0.1081435121599373,0.0,0.0,0.023809523809523808,0.007420976651483099,GraphRAG -> Hibrido,0.1,0.0769230769230769,0.1666666666666666,0.1155644888114204
86,expression from LLM question,,,,,0.1,0.0769230769230769,0.125,0.0352483344549814,0.0,0.0,-0.024999999999999994,-0.0029497984625112966,GraphRAG -> Hibrido,0.1,0.0769230769230769,0.1,0.0322985359924701
87,expression from LLM question,,,,,0.1,0.0833333333333333,0.3333333333333333,0.184558306141007,0.0,0.0,-0.08333333333333331,-0.025588434035678093,GraphRAG -> Hibrido,0.1,0.0833333333333333,0.25,0.1589698721053289
88,expression from LLM question,,,,,0.2,0.1538461538461538,1.0,0.3910710182681615,0.0,0.0,0.0,-0.029499058592647787,GraphRAG -> Hibrido,0.2,0.1538461538461538,1.0,0.3615719596755137
89,expression from LLM question,,,,,0.4,0.3333333333333333,0.5,0.3161513422525973,0.0,0.0,0.0,0.016289232532911535,GraphRAG -> Hibrido,0.4,0.3333333333333333,0.5,0.3324405747855088
90,expression from LLM question,,,,,0.3,0.2,1.0,0.6500494536019111,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.3,0.2,1.0,0.6500494536019111
91,expression from LLM question,,,,,0.3,0.25,0.5,0.1481099751583496,0.0,0.0,-0.16666666666666669,-0.023149388030206594,GraphRAG -> Hibrido,0.3,0.25,0.3333333333333333,0.124960587128143
92,expression from LLM question,,,,,0.2,0.1818181818181818,1.0,0.7447586667708298,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.2,0.1818181818181818,1.0,0.7447586667708298
93,expression from LLM question,,,,,0.5,0.4166666666666667,1.0,0.7874074094732795,-0.09999999999999998,-0.08333333333333337,0.0,-0.08877771431855808,GraphRAG -> Hibrido,0.4,0.3333333333333333,1.0,0.6986296951547214
94,expression from LLM question,,,,,0.3,0.2142857142857142,0.5,0.1687320820368998,-0.09999999999999998,-0.0714285714285714,0.0,-0.002061934675342103,GraphRAG -> Hibrido,0.2,0.1428571428571428,0.5,0.1666701473615577
95,expression from LLM question,,,,,0.9,0.8181818181818182,1.0,0.8989103076425626,-0.09999999999999998,-0.09090909090909094,0.0,-0.07310922234093242,GraphRAG -> Hibrido,0.8,0.7272727272727273,1.0,0.8258010853016302
96,expression from LLM question,,,,,0.1,0.0769230769230769,0.1111111111111111,0.0595985235008673,-0.1,-0.0769230769230769,-0.1111111111111111,-0.0595985235008673,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
97,expression from LLM question,,,,,0.1,0.0833333333333333,0.25,0.2354265754951419,0.0,0.0,0.25,0.109467123678541,GraphRAG -> Hibrido,0.1,0.0833333333333333,0.5,0.3448936991736829
98,expression from LLM question,,,,,0.2,0.1538461538461538,1.0,0.1480923596751886,0.09999999999999998,0.0769230769230769,0.0,0.06085648410123701,GraphRAG -> Hibrido,0.3,0.2307692307692307,1.0,0.2089488437764256
99,expression from LLM question,,,,,0.2,0.1666666666666666,0.3333333333333333,0.3410138425426461,0.0,0.0,0.6666666666666667,0.2657153615190917,GraphRAG -> Hibrido,0.2,0.1666666666666666,1.0,0.6067292040617378
100,expression from LLM question,,,,,0.5,0.4545454545454545,1.0,0.4924159029610229,-0.09999999999999998,-0.09090909090909088,0.0,-0.10234643921613179,GraphRAG -> Hibrido,0.4,0.3636363636363636,1.0,0.3900694637448911
101,LLM,,,,,0.2,0.2,0.3333333333333333,0.2480500404651824,0.0,0.0,0.16666666666666669,0.0412371734122218,GraphRAG -> Hibrido,0.2,0.2,0.5,0.2892872138774042
102,LLM,,,,,0.1,0.0833333333333333,0.2,0.0960863189756659,0.0,0.0,0.3,0.060623717552905396,GraphRAG -> Hibrido,0.1,0.0833333333333333,0.5,0.1567100365285713
103,LLM,,,,,0.6,0.6,1.0,0.7222954974312066,0.0,0.0,0.0,-0.016390095390875437,GraphRAG -> Hibrido,0.6,0.6,1.0,0.7059054020403311
104,LLM,,,,,0.3,0.2727272727272727,1.0,0.3688556721386528,-0.09999999999999998,-0.09090909090909091,-0.5,-0.13520486389554748,GraphRAG -> Hibrido,0.2,0.1818181818181818,0.5,0.2336508082431053
105,LLM,,,,,0.2,0.1818181818181818,0.125,0.094135170019347,-0.1,-0.0909090909090909,0.07500000000000001,-0.07856538754313849,GraphRAG -> Hibrido,0.1,0.0909090909090909,0.2,0.0155697824762085
106,LLM,,,,,0.6,0.4615384615384615,1.0,0.8275285216140622,-0.09999999999999998,-0.07692307692307693,0.0,-0.007443974788320151,GraphRAG -> Hibrido,0.5,0.3846153846153846,1.0,0.8200845468257421
107,LLM,,,,,0.3,0.375,1.0,0.6713311735881057,-0.09999999999999998,-0.125,0.0,-0.06911978950144759,GraphRAG -> Hibrido,0.2,0.25,1.0,0.6022113840866581
108,LLM,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GraphRAG -> Hibrido,0.0,0.0,0.0,0.0
109,LLM,,,,,0.1,0.0714285714285714,0.3333333333333333,0.1303570060893872,0.0,0.0,0.16666666666666669,0.03413522136719291,GraphRAG -> Hibrido,0.1,0.0714285714285714,0.5,0.1644922274565801
110,LLM,,,,,0.6,0.5,1.0,0.6478837783744075,-0.09999999999999998,-0.08333333333333331,0.0,-0.1076249479443453,GraphRAG -> Hibrido,0.5,0.4166666666666667,1.0,0.5402588304300622
111,LLM,,,,,0.2,0.1818181818181818,0.25,0.2466524723722597,0.0,0.0,0.25,0.10801685603766889,GraphRAG -> Hibrido,0.2,0.1818181818181818,0.5,0.3546693284099286
112,LLM,,,,,0.4,0.4,0.25,0.242171732401196,0.0,0.0,0.0,0.009805928615622683,GraphRAG -> Hibrido,0.4,0.4,0.25,0.2519776610168187
113,LLM,,,,,0.5,0.3571428571428571,1.0,0.4969048648610769,0.0,0.0,-0.5,-0.0499770198150164,GraphRAG -> Hibrido,0.5,0.3571428571428571,0.5,0.4469278450460605
114,LLM,,,,,0.4,0.3076923076923077,1.0,0.4554311383585073,0.0,0.0,0.0,0.03702013634015039,GraphRAG -> Hibrido,0.4,0.3076923076923077,1.0,0.4924512746986577
